date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
20:03:39	39450/39450	---M--	200	added ('OK')	image/svg+xml	etag:%229a1a-6014928a43d35%22	https://themes.getappui.com/techzaa/velonic/layouts/assets/images/svg/404.svg	E:/FPT_polytechnic/13.D%e1%bb%b1%20%c3%a1n%201/giaodienAdmin/themes.getappui.com/techzaa/velonic/layouts/assets/images/svg/404.svg	(from https://themes.getappui.com/techzaa/velonic/layouts/error-404.html)
20:03:40	538129/538129	---M--	200	added ('OK')	image/gif	etag:%2283611-6014928a45c75%22	https://themes.getappui.com/techzaa/velonic/layouts/assets/images/svg/shield.gif	E:/FPT_polytechnic/13.D%e1%bb%b1%20%c3%a1n%201/giaodienAdmin/themes.getappui.com/techzaa/velonic/layouts/assets/images/svg/shield.gif	(from https://themes.getappui.com/techzaa/velonic/layouts/auth-logout.html)
20:03:40	50906/50906	---M--	200	added ('OK')	image/svg+xml	etag:%22c6da-6014928a43d35%22	https://themes.getappui.com/techzaa/velonic/layouts/assets/images/svg/500.svg	E:/FPT_polytechnic/13.D%e1%bb%b1%20%c3%a1n%201/giaodienAdmin/themes.getappui.com/techzaa/velonic/layouts/assets/images/svg/500.svg	(from https://themes.getappui.com/techzaa/velonic/layouts/error-500.html)
20:03:41	18016/18016	---M--	200	added ('OK')	image/jpeg	etag:%224660-6014928a45c75%22	https://themes.getappui.com/techzaa/velonic/layouts/assets/images/users/avatar-6.jpg	E:/FPT_polytechnic/13.D%e1%bb%b1%20%c3%a1n%201/giaodienAdmin/themes.getappui.com/techzaa/velonic/layouts/assets/images/users/avatar-6.jpg	(from https://themes.getappui.com/techzaa/velonic/layouts/pages-contact-list.html)
20:03:41	22281/22281	---M--	200	added ('OK')	image/jpeg	etag:%225709-6014928a45c75%22	https://themes.getappui.com/techzaa/velonic/layouts/assets/images/users/avatar-7.jpg	E:/FPT_polytechnic/13.D%e1%bb%b1%20%c3%a1n%201/giaodienAdmin/themes.getappui.com/techzaa/velonic/layouts/assets/images/users/avatar-7.jpg	(from https://themes.getappui.com/techzaa/velonic/layouts/pages-contact-list.html)
20:03:41	5734/5734	---M--	200	added ('OK')	image/jpeg	etag:%221666-6014928a45c75%22	https://themes.getappui.com/techzaa/velonic/layouts/assets/images/users/avatar-8.jpg	E:/FPT_polytechnic/13.D%e1%bb%b1%20%c3%a1n%201/giaodienAdmin/themes.getappui.com/techzaa/velonic/layouts/assets/images/users/avatar-8.jpg	(from https://themes.getappui.com/techzaa/velonic/layouts/pages-contact-list.html)
20:03:41	18667/18667	---M--	200	added ('OK')	image/jpeg	etag:%2248eb-6014928a45c75%22	https://themes.getappui.com/techzaa/velonic/layouts/assets/images/users/avatar-9.jpg	E:/FPT_polytechnic/13.D%e1%bb%b1%20%c3%a1n%201/giaodienAdmin/themes.getappui.com/techzaa/velonic/layouts/assets/images/users/avatar-9.jpg	(from https://themes.getappui.com/techzaa/velonic/layouts/pages-contact-list.html)
20:03:41	7494/7494	---M--	200	added ('OK')	image/jpeg	etag:%221d46-6014928a45c75%22	https://themes.getappui.com/techzaa/velonic/layouts/assets/images/users/avatar-10.jpg	E:/FPT_polytechnic/13.D%e1%bb%b1%20%c3%a1n%201/giaodienAdmin/themes.getappui.com/techzaa/velonic/layouts/assets/images/users/avatar-10.jpg	(from https://themes.getappui.com/techzaa/velonic/layouts/pages-contact-list.html)
20:03:43	95273/95273	---M--	200	added ('OK')	image/png	etag:%2217429-6014928a45c75%22	https://themes.getappui.com/techzaa/velonic/layouts/assets/images/svg/under_maintenance.png	E:/FPT_polytechnic/13.D%e1%bb%b1%20%c3%a1n%201/giaodienAdmin/themes.getappui.com/techzaa/velonic/layouts/assets/images/svg/under_maintenance.png	(from https://themes.getappui.com/techzaa/velonic/layouts/pages-maintenance.html)
20:03:43	764065/764065	---M--	200	added ('OK')	image/jpeg	etag:%22ba8a1-6014928a3ef15%22	https://themes.getappui.com/techzaa/velonic/layouts/assets/images/small/small-5.jpg	E:/FPT_polytechnic/13.D%e1%bb%b1%20%c3%a1n%201/giaodienAdmin/themes.getappui.com/techzaa/velonic/layouts/assets/images/small/small-5.jpg	(from https://themes.getappui.com/techzaa/velonic/layouts/pages-timeline.html)
20:03:44	2034518/2034518	---M--	200	added ('OK')	image/jpeg	etag:%221f0b56-6014928a41df5%22	https://themes.getappui.com/techzaa/velonic/layouts/assets/images/small/small-6.jpg	E:/FPT_polytechnic/13.D%e1%bb%b1%20%c3%a1n%201/giaodienAdmin/themes.getappui.com/techzaa/velonic/layouts/assets/images/small/small-6.jpg	(from https://themes.getappui.com/techzaa/velonic/layouts/pages-timeline.html)
20:03:45	4508/4508	---M-Z	200	added ('OK')	text/css	etag:%22119c-6014928a611f4-gzip%22	https://themes.getappui.com/techzaa/velonic/layouts/assets/vendor/jquery-toast-plugin/jquery.toast.min.css	E:/FPT_polytechnic/13.D%e1%bb%b1%20%c3%a1n%201/giaodienAdmin/themes.getappui.com/techzaa/velonic/layouts/assets/vendor/jquery-toast-plugin/jquery.toast.min.css	(from https://themes.getappui.com/techzaa/velonic/layouts/ui-notifications.html)
20:03:45	6335/6335	---M-Z	200	added ('OK')	text/javascript	etag:%2218bf-6014928a611f4-gzip%22	https://themes.getappui.com/techzaa/velonic/layouts/assets/vendor/jquery-toast-plugin/jquery.toast.min.js	E:/FPT_polytechnic/13.D%e1%bb%b1%20%c3%a1n%201/giaodienAdmin/themes.getappui.com/techzaa/velonic/layouts/assets/vendor/jquery-toast-plugin/jquery.toast.min.js	(from https://themes.getappui.com/techzaa/velonic/layouts/ui-notifications.html)
20:03:46	1828/1828	---M-Z	200	added ('OK')	text/javascript	etag:%22724-6014928a46c15-gzip%22	https://themes.getappui.com/techzaa/velonic/layouts/assets/js/pages/toastr.init.js	E:/FPT_polytechnic/13.D%e1%bb%b1%20%c3%a1n%201/giaodienAdmin/themes.getappui.com/techzaa/velonic/layouts/assets/js/pages/toastr.init.js	(from https://themes.getappui.com/techzaa/velonic/layouts/ui-notifications.html)
20:03:47	1010541/1010541	---M--	200	added ('OK')	image/jpeg	etag:%22f6b6d-6014928a43d35%22	https://themes.getappui.com/techzaa/velonic/layouts/assets/images/small/small-7.jpg	E:/FPT_polytechnic/13.D%e1%bb%b1%20%c3%a1n%201/giaodienAdmin/themes.getappui.com/techzaa/velonic/layouts/assets/images/small/small-7.jpg	(from https://themes.getappui.com/techzaa/velonic/layouts/ui-carousel.html)
20:03:47	41171/41171	---M-Z	200	added ('OK')	text/javascript	etag:%22a0d3-6014928a611f4-gzip%22	https://themes.getappui.com/techzaa/velonic/layouts/assets/vendor/ion-rangeslider/js/ion.rangeSlider.min.js	E:/FPT_polytechnic/13.D%e1%bb%b1%20%c3%a1n%201/giaodienAdmin/themes.getappui.com/techzaa/velonic/layouts/assets/vendor/ion-rangeslider/js/ion.rangeSlider.min.js	(from https://themes.getappui.com/techzaa/velonic/layouts/extended-range-slider.html)
20:03:47	312/312	---M-Z	200	added ('OK')	text/javascript	etag:%22138-6014928a46c15-gzip%22	https://themes.getappui.com/techzaa/velonic/layouts/assets/js/pages/range-slider.init.js	E:/FPT_polytechnic/13.D%e1%bb%b1%20%c3%a1n%201/giaodienAdmin/themes.getappui.com/techzaa/velonic/layouts/assets/js/pages/range-slider.init.js	(from https://themes.getappui.com/techzaa/velonic/layouts/extended-range-slider.html)
20:03:48	16264/16264	---M-Z	200	added ('OK')	text/css	etag:%223f88-6014928a6bdd4-gzip%22	https://themes.getappui.com/techzaa/velonic/layouts/assets/vendor/select2/css/select2.min.css	E:/FPT_polytechnic/13.D%e1%bb%b1%20%c3%a1n%201/giaodienAdmin/themes.getappui.com/techzaa/velonic/layouts/assets/vendor/select2/css/select2.min.css	(from https://themes.getappui.com/techzaa/velonic/layouts/form-advanced.html)
20:03:48	444/444	---M-Z	200	added ('OK')	text/css	etag:%221bc-6014928a4d975-gzip%22	https://themes.getappui.com/techzaa/velonic/layouts/assets/vendor/bootstrap-touchspin/jquery.bootstrap-touchspin.min.css	E:/FPT_polytechnic/13.D%e1%bb%b1%20%c3%a1n%201/giaodienAdmin/themes.getappui.com/techzaa/velonic/layouts/assets/vendor/bootstrap-touchspin/jquery.bootstrap-touchspin.min.css	(from https://themes.getappui.com/techzaa/velonic/layouts/form-advanced.html)
20:03:48	15731/15731	---M-Z	200	added ('OK')	text/css	etag:%223d73-6014928a4c9d5-gzip%22	https://themes.getappui.com/techzaa/velonic/layouts/assets/vendor/bootstrap-datepicker/css/bootstrap-datepicker.min.css	E:/FPT_polytechnic/13.D%e1%bb%b1%20%c3%a1n%201/giaodienAdmin/themes.getappui.com/techzaa/velonic/layouts/assets/vendor/bootstrap-datepicker/css/bootstrap-datepicker.min.css	(from https://themes.getappui.com/techzaa/velonic/layouts/form-advanced.html)
20:03:48	3034/3034	---M-Z	200	added ('OK')	text/css	etag:%22bda-6014928a4d975-gzip%22	https://themes.getappui.com/techzaa/velonic/layouts/assets/vendor/bootstrap-timepicker/css/bootstrap-timepicker.min.css	E:/FPT_polytechnic/13.D%e1%bb%b1%20%c3%a1n%201/giaodienAdmin/themes.getappui.com/techzaa/velonic/layouts/assets/vendor/bootstrap-timepicker/css/bootstrap-timepicker.min.css	(from https://themes.getappui.com/techzaa/velonic/layouts/form-advanced.html)
20:03:49	16166/16166	---M-Z	200	added ('OK')	text/css	etag:%223f26-6014928a5a494-gzip%22	https://themes.getappui.com/techzaa/velonic/layouts/assets/vendor/flatpickr/flatpickr.min.css	E:/FPT_polytechnic/13.D%e1%bb%b1%20%c3%a1n%201/giaodienAdmin/themes.getappui.com/techzaa/velonic/layouts/assets/vendor/flatpickr/flatpickr.min.css	(from https://themes.getappui.com/techzaa/velonic/layouts/form-advanced.html)
20:03:49	73163/73163	---M-Z	200	added ('OK')	text/javascript	etag:%2211dcb-6014928a6cd74-gzip%22	https://themes.getappui.com/techzaa/velonic/layouts/assets/vendor/select2/js/select2.min.js	E:/FPT_polytechnic/13.D%e1%bb%b1%20%c3%a1n%201/giaodienAdmin/themes.getappui.com/techzaa/velonic/layouts/assets/vendor/select2/js/select2.min.js	(from https://themes.getappui.com/techzaa/velonic/layouts/form-advanced.html)
20:03:49	33693/33693	---M-Z	200	added ('OK')	text/javascript	etag:%22839d-6014928a4c9d5-gzip%22	https://themes.getappui.com/techzaa/velonic/layouts/assets/vendor/bootstrap-datepicker/js/bootstrap-datepicker.min.js	E:/FPT_polytechnic/13.D%e1%bb%b1%20%c3%a1n%201/giaodienAdmin/themes.getappui.com/techzaa/velonic/layouts/assets/vendor/bootstrap-datepicker/js/bootstrap-datepicker.min.js	(from https://themes.getappui.com/techzaa/velonic/layouts/form-advanced.html)
20:03:49	18685/18685	---M-Z	200	added ('OK')	text/javascript	etag:%2248fd-6014928a4d975-gzip%22	https://themes.getappui.com/techzaa/velonic/layouts/assets/vendor/bootstrap-timepicker/js/bootstrap-timepicker.min.js	E:/FPT_polytechnic/13.D%e1%bb%b1%20%c3%a1n%201/giaodienAdmin/themes.getappui.com/techzaa/velonic/layouts/assets/vendor/bootstrap-timepicker/js/bootstrap-timepicker.min.js	(from https://themes.getappui.com/techzaa/velonic/layouts/form-advanced.html)
20:03:49	8327/8327	---M-Z	200	added ('OK')	text/javascript	etag:%222087-6014928a611f4-gzip%22	https://themes.getappui.com/techzaa/velonic/layouts/assets/vendor/jquery-mask-plugin/jquery.mask.min.js	E:/FPT_polytechnic/13.D%e1%bb%b1%20%c3%a1n%201/giaodienAdmin/themes.getappui.com/techzaa/velonic/layouts/assets/vendor/jquery-mask-plugin/jquery.mask.min.js	(from https://themes.getappui.com/techzaa/velonic/layouts/form-advanced.html)
20:03:50	11284/11284	---M-Z	200	added ('OK')	text/javascript	etag:%222c14-6014928a4d975-gzip%22	https://themes.getappui.com/techzaa/velonic/layouts/assets/vendor/bootstrap-touchspin/jquery.bootstrap-touchspin.min.js	E:/FPT_polytechnic/13.D%e1%bb%b1%20%c3%a1n%201/giaodienAdmin/themes.getappui.com/techzaa/velonic/layouts/assets/vendor/bootstrap-touchspin/jquery.bootstrap-touchspin.min.js	(from https://themes.getappui.com/techzaa/velonic/layouts/form-advanced.html)
20:03:50	8622/8622	---M-Z	200	added ('OK')	text/javascript	etag:%2221ae-6014928a4d975-gzip%22	https://themes.getappui.com/techzaa/velonic/layouts/assets/vendor/bootstrap-maxlength/bootstrap-maxlength.min.js	E:/FPT_polytechnic/13.D%e1%bb%b1%20%c3%a1n%201/giaodienAdmin/themes.getappui.com/techzaa/velonic/layouts/assets/vendor/bootstrap-maxlength/bootstrap-maxlength.min.js	(from https://themes.getappui.com/techzaa/velonic/layouts/form-advanced.html)
20:03:50	80288/80288	---M-Z	200	added ('OK')	text/javascript	etag:%22139a0-6014928a5f2b4-gzip%22	https://themes.getappui.com/techzaa/velonic/layouts/assets/vendor/handlebars/handlebars.min.js	E:/FPT_polytechnic/13.D%e1%bb%b1%20%c3%a1n%201/giaodienAdmin/themes.getappui.com/techzaa/velonic/layouts/assets/vendor/handlebars/handlebars.min.js	(from https://themes.getappui.com/techzaa/velonic/layouts/form-advanced.html)
20:03:51	39749/39749	---M-Z	200	added ('OK')	text/javascript	etag:%229b45-6014928a6dd14-gzip%22	https://themes.getappui.com/techzaa/velonic/layouts/assets/vendor/typeahead.js/typeahead.bundle.min.js	E:/FPT_polytechnic/13.D%e1%bb%b1%20%c3%a1n%201/giaodienAdmin/themes.getappui.com/techzaa/velonic/layouts/assets/vendor/typeahead.js/typeahead.bundle.min.js	(from https://themes.getappui.com/techzaa/velonic/layouts/form-advanced.html)
20:03:51	50679/50679	---M-Z	200	added ('OK')	text/javascript	etag:%22c5f7-6014928a5a494-gzip%22	https://themes.getappui.com/techzaa/velonic/layouts/assets/vendor/flatpickr/flatpickr.min.js	E:/FPT_polytechnic/13.D%e1%bb%b1%20%c3%a1n%201/giaodienAdmin/themes.getappui.com/techzaa/velonic/layouts/assets/vendor/flatpickr/flatpickr.min.js	(from https://themes.getappui.com/techzaa/velonic/layouts/form-advanced.html)
20:03:51	3158/3158	---M-Z	200	added ('OK')	text/javascript	etag:%22c56-6014928a46c15-gzip%22	https://themes.getappui.com/techzaa/velonic/layouts/assets/js/pages/typehead.init.js	E:/FPT_polytechnic/13.D%e1%bb%b1%20%c3%a1n%201/giaodienAdmin/themes.getappui.com/techzaa/velonic/layouts/assets/js/pages/typehead.init.js	(from https://themes.getappui.com/techzaa/velonic/layouts/form-advanced.html)
20:03:51	1583/1583	---M-Z	200	added ('OK')	text/javascript	etag:%2262f-6014928a46c15-gzip%22	https://themes.getappui.com/techzaa/velonic/layouts/assets/js/pages/timepicker.init.js	E:/FPT_polytechnic/13.D%e1%bb%b1%20%c3%a1n%201/giaodienAdmin/themes.getappui.com/techzaa/velonic/layouts/assets/js/pages/timepicker.init.js	(from https://themes.getappui.com/techzaa/velonic/layouts/form-advanced.html)
20:03:52	5988/5988	---M-Z	200	added ('OK')	text/javascript	etag:%221764-6014928a6dd14-gzip%22	https://themes.getappui.com/techzaa/velonic/layouts/assets/vendor/twitter-bootstrap-wizard/jquery.bootstrap.wizard.min.js	E:/FPT_polytechnic/13.D%e1%bb%b1%20%c3%a1n%201/giaodienAdmin/themes.getappui.com/techzaa/velonic/layouts/assets/vendor/twitter-bootstrap-wizard/jquery.bootstrap.wizard.min.js	(from https://themes.getappui.com/techzaa/velonic/layouts/form-wizard.html)
20:03:52	587/587	---M-Z	200	added ('OK')	text/javascript	etag:%2224b-6014928a46c15-gzip%22	https://themes.getappui.com/techzaa/velonic/layouts/assets/js/pages/form-wizard.init.js	E:/FPT_polytechnic/13.D%e1%bb%b1%20%c3%a1n%201/giaodienAdmin/themes.getappui.com/techzaa/velonic/layouts/assets/js/pages/form-wizard.init.js	(from https://themes.getappui.com/techzaa/velonic/layouts/form-wizard.html)
20:03:52	114702/114702	---M-Z	200	added ('OK')	text/javascript	etag:%221c00e-6014928a594f4-gzip%22	https://themes.getappui.com/techzaa/velonic/layouts/assets/vendor/dropzone/min/dropzone.min.js	E:/FPT_polytechnic/13.D%e1%bb%b1%20%c3%a1n%201/giaodienAdmin/themes.getappui.com/techzaa/velonic/layouts/assets/vendor/dropzone/min/dropzone.min.js	(from https://themes.getappui.com/techzaa/velonic/layouts/form-fileuploads.html)
20:03:52	482/482	---M-Z	200	added ('OK')	text/javascript	etag:%221e2-6014928a46c15-gzip%22	https://themes.getappui.com/techzaa/velonic/layouts/assets/js/pages/fileupload.init.js	E:/FPT_polytechnic/13.D%e1%bb%b1%20%c3%a1n%201/giaodienAdmin/themes.getappui.com/techzaa/velonic/layouts/assets/js/pages/fileupload.init.js	(from https://themes.getappui.com/techzaa/velonic/layouts/form-fileuploads.html)
20:03:53	9020/9020	---M-Z	200	added ('OK')	text/css	etag:%22233c-6014928a6ae34-gzip%22	https://themes.getappui.com/techzaa/velonic/layouts/assets/vendor/quill/quill.core.css	E:/FPT_polytechnic/13.D%e1%bb%b1%20%c3%a1n%201/giaodienAdmin/themes.getappui.com/techzaa/velonic/layouts/assets/vendor/quill/quill.core.css	(from https://themes.getappui.com/techzaa/velonic/layouts/form-editors.html)
20:03:53	24743/24743	---M-Z	200	added ('OK')	text/css	etag:%2260a7-6014928a6bdd4-gzip%22	https://themes.getappui.com/techzaa/velonic/layouts/assets/vendor/quill/quill.snow.css	E:/FPT_polytechnic/13.D%e1%bb%b1%20%c3%a1n%201/giaodienAdmin/themes.getappui.com/techzaa/velonic/layouts/assets/vendor/quill/quill.snow.css	(from https://themes.getappui.com/techzaa/velonic/layouts/form-editors.html)
20:03:53	25273/25273	---M-Z	200	added ('OK')	text/css	etag:%2262b9-6014928a6ae34-gzip%22	https://themes.getappui.com/techzaa/velonic/layouts/assets/vendor/quill/quill.bubble.css	E:/FPT_polytechnic/13.D%e1%bb%b1%20%c3%a1n%201/giaodienAdmin/themes.getappui.com/techzaa/velonic/layouts/assets/vendor/quill/quill.bubble.css	(from https://themes.getappui.com/techzaa/velonic/layouts/form-editors.html)
20:03:54	216333/216333	---M-Z	200	added ('OK')	text/javascript	etag:%2234d0d-6014928a6bdd4-gzip%22	https://themes.getappui.com/techzaa/velonic/layouts/assets/vendor/quill/quill.min.js	E:/FPT_polytechnic/13.D%e1%bb%b1%20%c3%a1n%201/giaodienAdmin/themes.getappui.com/techzaa/velonic/layouts/assets/vendor/quill/quill.min.js	(from https://themes.getappui.com/techzaa/velonic/layouts/form-editors.html)
20:03:54	423/423	---M-Z	200	added ('OK')	text/javascript	etag:%221a7-6014928a46c15-gzip%22	https://themes.getappui.com/techzaa/velonic/layouts/assets/js/pages/quilljs.init.js	E:/FPT_polytechnic/13.D%e1%bb%b1%20%c3%a1n%201/giaodienAdmin/themes.getappui.com/techzaa/velonic/layouts/assets/js/pages/quilljs.init.js	(from https://themes.getappui.com/techzaa/velonic/layouts/form-editors.html)
20:03:54	3736/3736	---M-Z	200	added ('OK')	text/css	etag:%22e98-6014928a4f8b5-gzip%22	https://themes.getappui.com/techzaa/velonic/layouts/assets/vendor/cropper/cropper.min.css	E:/FPT_polytechnic/13.D%e1%bb%b1%20%c3%a1n%201/giaodienAdmin/themes.getappui.com/techzaa/velonic/layouts/assets/vendor/cropper/cropper.min.css	(from https://themes.getappui.com/techzaa/velonic/layouts/form-image-crop.html)
20:03:54	282/282	---M--	404	error ('Not%20Found')	text/html	date:Sun,%2010%20Mar%202024%2013:03:54%20GMT	https://themes.getappui.com/techzaa/velonic/layouts/cropped.jpg	E:/FPT_polytechnic/13.D%e1%bb%b1%20%c3%a1n%201/giaodienAdmin/themes.getappui.com/techzaa/velonic/layouts/cropped.jpg	(from https://themes.getappui.com/techzaa/velonic/layouts/form-image-crop.html)
20:03:55	37532/37532	---M-Z	200	added ('OK')	text/javascript	etag:%22929c-6014928a4f8b5-gzip%22	https://themes.getappui.com/techzaa/velonic/layouts/assets/vendor/cropper/cropper.min.js	E:/FPT_polytechnic/13.D%e1%bb%b1%20%c3%a1n%201/giaodienAdmin/themes.getappui.com/techzaa/velonic/layouts/assets/vendor/cropper/cropper.min.js	(from https://themes.getappui.com/techzaa/velonic/layouts/form-image-crop.html)
20:03:55	3260/3260	---M-Z	200	added ('OK')	text/javascript	etag:%22cbc-6014928a46c15-gzip%22	https://themes.getappui.com/techzaa/velonic/layouts/assets/js/pages/form-imagecrop.init.js	E:/FPT_polytechnic/13.D%e1%bb%b1%20%c3%a1n%201/giaodienAdmin/themes.getappui.com/techzaa/velonic/layouts/assets/js/pages/form-imagecrop.init.js	(from https://themes.getappui.com/techzaa/velonic/layouts/form-image-crop.html)
20:03:55	282/282	---M--	404	error ('Not%20Found')	text/html	date:Sun,%2010%20Mar%202024%2013:03:55%20GMT	https://themes.getappui.com/techzaa/velonic/layouts/assets/vendor/x-editable/bootstrap-editable.css	E:/FPT_polytechnic/13.D%e1%bb%b1%20%c3%a1n%201/giaodienAdmin/themes.getappui.com/techzaa/velonic/layouts/assets/vendor/x-editable/bootstrap-editable.css	(from https://themes.getappui.com/techzaa/velonic/layouts/form-x-editable.html)
20:03:55	53324/53324	---M-Z	200	added ('OK')	text/javascript	etag:%22d04c-6014928a6ae34-gzip%22	https://themes.getappui.com/techzaa/velonic/layouts/assets/vendor/moment/min/moment.min.js	E:/FPT_polytechnic/13.D%e1%bb%b1%20%c3%a1n%201/giaodienAdmin/themes.getappui.com/techzaa/velonic/layouts/assets/vendor/moment/min/moment.min.js	(from https://themes.getappui.com/techzaa/velonic/layouts/form-x-editable.html)
20:03:56	79461/79461	---M-Z	200	added ('OK')	text/javascript	etag:%2213665-6014928a6dd14-gzip%22	https://themes.getappui.com/techzaa/velonic/layouts/assets/vendor/x-editable/bootstrap-editable/js/bootstrap-editable.min.js	E:/FPT_polytechnic/13.D%e1%bb%b1%20%c3%a1n%201/giaodienAdmin/themes.getappui.com/techzaa/velonic/layouts/assets/vendor/x-editable/bootstrap-editable/js/bootstrap-editable.min.js	(from https://themes.getappui.com/techzaa/velonic/layouts/form-x-editable.html)
20:03:56	1562/1562	---M-Z	200	added ('OK')	text/javascript	etag:%2261a-6014928a46c15-gzip%22	https://themes.getappui.com/techzaa/velonic/layouts/assets/js/pages/form-xeditable.init.js	E:/FPT_polytechnic/13.D%e1%bb%b1%20%c3%a1n%201/giaodienAdmin/themes.getappui.com/techzaa/velonic/layouts/assets/js/pages/form-xeditable.init.js	(from https://themes.getappui.com/techzaa/velonic/layouts/form-x-editable.html)
20:03:57	6010/6010	---M--	200	added ('OK')	application/javascript	etag:%2262768949-177a%22	https://apexcharts.com/samples/assets/stock-prices.js	E:/FPT_polytechnic/13.D%e1%bb%b1%20%c3%a1n%201/giaodienAdmin/apexcharts.com/samples/assets/stock-prices.js	(from https://themes.getappui.com/techzaa/velonic/layouts/charts-apex.html)
20:03:58	0/0	---M--	200	added ('OK')	application/javascript	etag:%225f5a736e-0%22	https://apexcharts.com/samples/assets/series1000.js	E:/FPT_polytechnic/13.D%e1%bb%b1%20%c3%a1n%201/giaodienAdmin/apexcharts.com/samples/assets/series1000.js	(from https://themes.getappui.com/techzaa/velonic/layouts/charts-apex.html)
20:03:58	20970/20970	---M--	200	added ('OK')	application/javascript	etag:%226276894c-51ea%22	https://apexcharts.com/samples/assets/github-data.js	E:/FPT_polytechnic/13.D%e1%bb%b1%20%c3%a1n%201/giaodienAdmin/apexcharts.com/samples/assets/github-data.js	(from https://themes.getappui.com/techzaa/velonic/layouts/charts-apex.html)
20:04:00	23541/23541	---M--	200	added ('OK')	application/javascript	etag:%226276894b-5bf5%22	https://apexcharts.com/samples/assets/irregular-data-series.js	E:/FPT_polytechnic/13.D%e1%bb%b1%20%c3%a1n%201/giaodienAdmin/apexcharts.com/samples/assets/irregular-data-series.js	(from https://themes.getappui.com/techzaa/velonic/layouts/charts-apex.html)
20:04:00	21962/21962	---M--	200	added ('OK')	application/javascript	etag:%226276894a-55ca%22	https://apexcharts.com/samples/assets/ohlc.js	E:/FPT_polytechnic/13.D%e1%bb%b1%20%c3%a1n%201/giaodienAdmin/apexcharts.com/samples/assets/ohlc.js	(from https://themes.getappui.com/techzaa/velonic/layouts/charts-apex.html)
20:04:00	6554/6554	---M-Z	200	added ('OK')	application/javascript	etag:%225eb03e33-199a%22	https://cdnjs.cloudflare.com/ajax/libs/dayjs/1.8.17/dayjs.min.js	E:/FPT_polytechnic/13.D%e1%bb%b1%20%c3%a1n%201/giaodienAdmin/cdnjs.cloudflare.com/ajax/libs/dayjs/1.8.17/dayjs.min.js	(from https://themes.getappui.com/techzaa/velonic/layouts/charts-apex.html)
20:04:01	18033/18033	---M-Z	200	added ('OK')	text/javascript	etag:%224671-6014928a45c75-gzip%22	https://themes.getappui.com/techzaa/velonic/layouts/assets/js/pages/apex.init.js	E:/FPT_polytechnic/13.D%e1%bb%b1%20%c3%a1n%201/giaodienAdmin/themes.getappui.com/techzaa/velonic/layouts/assets/js/pages/apex.init.js	(from https://themes.getappui.com/techzaa/velonic/layouts/charts-apex.html)
20:04:01	2528/2528	---M-Z	200	added ('OK')	text/javascript	etag:%229e0-6014928a45c75-gzip%22	https://themes.getappui.com/techzaa/velonic/layouts/assets/js/pages/chartjs-area.init.js	E:/FPT_polytechnic/13.D%e1%bb%b1%20%c3%a1n%201/giaodienAdmin/themes.getappui.com/techzaa/velonic/layouts/assets/js/pages/chartjs-area.init.js	(from https://themes.getappui.com/techzaa/velonic/layouts/charts-chartjs.html)
20:04:01	2384/2384	---M-Z	200	added ('OK')	text/javascript	etag:%22950-6014928a45c75-gzip%22	https://themes.getappui.com/techzaa/velonic/layouts/assets/js/pages/chartjs-bar.init.js	E:/FPT_polytechnic/13.D%e1%bb%b1%20%c3%a1n%201/giaodienAdmin/themes.getappui.com/techzaa/velonic/layouts/assets/js/pages/chartjs-bar.init.js	(from https://themes.getappui.com/techzaa/velonic/layouts/charts-chartjs.html)
20:04:01	2606/2606	---M-Z	200	added ('OK')	text/javascript	etag:%22a2e-6014928a46c15-gzip%22	https://themes.getappui.com/techzaa/velonic/layouts/assets/js/pages/chartjs-line.init.js	E:/FPT_polytechnic/13.D%e1%bb%b1%20%c3%a1n%201/giaodienAdmin/themes.getappui.com/techzaa/velonic/layouts/assets/js/pages/chartjs-line.init.js	(from https://themes.getappui.com/techzaa/velonic/layouts/charts-chartjs.html)
20:04:02	4151/4151	---M-Z	200	added ('OK')	text/javascript	etag:%221037-6014928a46c15-gzip%22	https://themes.getappui.com/techzaa/velonic/layouts/assets/js/pages/chartjs-other.init.js	E:/FPT_polytechnic/13.D%e1%bb%b1%20%c3%a1n%201/giaodienAdmin/themes.getappui.com/techzaa/velonic/layouts/assets/js/pages/chartjs-other.init.js	(from https://themes.getappui.com/techzaa/velonic/layouts/charts-chartjs.html)
20:04:02	62673/62673	---M-Z	200	added ('OK')	text/javascript	etag:%22f4d1-6014928a611f4-gzip%22	https://themes.getappui.com/techzaa/velonic/layouts/assets/vendor/jquery-sparkline/jquery.sparkline.min.js	E:/FPT_polytechnic/13.D%e1%bb%b1%20%c3%a1n%201/giaodienAdmin/themes.getappui.com/techzaa/velonic/layouts/assets/vendor/jquery-sparkline/jquery.sparkline.min.js	(from https://themes.getappui.com/techzaa/velonic/layouts/charts-sparklines.html)
